,ua,us,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
36,0.275775431807215,1.586435824228182,0.04618309607144378,0.018178070999010663,0.011576136708204149,0.008458169586912243,0.005807314051968998,0.004296521570194803,0.0033553118567944185,0.002714827286139466,0.00229182084719481,0.0017723919602148682
37,0.14114144247634441,0.6604295592051139,0.022495963534760806,0.00964081994714089,0.0054458768998602615,0.004089038535332135,0.003275203021597536,0.0018849143160310283,0.0018124652795333106,0.0017536920824574415,0.0016961961635555032,0.0014319746658029854
38,0.12588504688405028,2.830484453219087,0.09653840658930728,0.04113182676561343,0.025502484252114502,0.019701468686566373,0.015965776277082695,0.012369381092975485,0.010017677503459423,0.009610827745552037,0.008153629443469881,0.006818757848976101
39,0.21952430117716787,2.103844188739168,0.06356001355632619,0.027222723222507437,0.01793649012287543,0.011834849680093169,0.008347104347507621,0.007045072419804015,0.005501580985632445,0.004418111038448341,0.003667114932432332,0.003499601876837729
40,0.14337394697632982,1.7838650017184752,0.05501581592215794,0.025512297086168586,0.015069108775092743,0.012227993815689463,0.009260711409603701,0.007345465853369968,0.005328837394341742,0.004543353456846479,0.004828539215600446,0.0035186012823938684
41,0.15292987700547706,3.4318977337422076,0.1070092739450318,0.05058199315520976,0.03228744701530149,0.024281296858253015,0.017442859547550812,0.014525839854190979,0.01249433478160521,0.011207427161795944,0.009398797647773448,0.007826531634307977
42,0.10112846950627565,1.540690312128118,0.04854527852627265,0.021234581209428977,0.015700730061652533,0.010260100020407089,0.008691574889806802,0.007107964910325394,0.005711965600378511,0.00517887043944308,0.004274733610246236,0.0039443528220486305
43,0.06079499334628512,1.3695078307524922,0.04567722534567933,0.023680639929373033,0.01483252828703851,0.010160159156342946,0.00830786642550859,0.0068323564444368184,0.006366921582191137,0.005084521827434581,0.004797288907625787,0.003979558441124371
44,0.2878376245111521,2.0923460950404644,0.06111842176147089,0.024077281822897603,0.014784340197551737,0.010344955510833517,0.007462188972721233,0.005267732277375902,0.004447170373103428,0.003995698328709473,0.0031960919388388724,0.0026252607576808936
45,0.1351134587848214,2.725145172510231,0.09024175040831355,0.04187281472773698,0.027846124530997145,0.01874753726972713,0.01352026445529242,0.011823476297235427,0.009371587910664586,0.008441432907709705,0.0068923499308411965,0.0068610959161208
46,0.2223838347979064,3.300522927156084,0.10026626056173281,0.0455631593721555,0.02862869566524949,0.01937685150308812,0.01470626833648425,0.010949956990181494,0.010488103460461324,0.009045440797687822,0.006745948883763564,0.006787005891298176
47,0.1769832830221228,3.143498276388423,0.09636098537839709,0.04204204165131808,0.026428328369070705,0.020593441286942824,0.016897852477818807,0.013204022552316086,0.01026256216492321,0.009006551645528433,0.00634884179924958,0.006406100769701694
48,0.23875169168825744,0.923211373748189,0.02840484085419069,0.011635474835994128,0.0069086549079603425,0.005240266860851016,0.004123088450556639,0.0024465528037134767,0.0021931671012289885,0.002150402008207784,0.0014629200320595448,0.0015265907709082237
49,0.1391526863076516,2.016503096190598,0.06623398445076595,0.029965734551592807,0.017474340155930985,0.01465486727737746,0.008983909104017,0.009104013286564187,0.006331439582451409,0.006057314813132753,0.004923064512435018,0.0037182597521791517
50,0.29804907538163594,1.8890930947786575,0.05392006240700335,0.02447059332515136,0.014289722122249887,0.009319342058835667,0.006548539677833098,0.004938479579390653,0.004238980417307107,0.0034260861969271604,0.002311769972375541,0.002244826803594343
51,0.11057508136262546,2.104203458788091,0.06918351196174237,0.031180711009699484,0.02150025551745812,0.014339361793102906,0.010781727387021591,0.008961550652864157,0.007401308075329185,0.006430590683789518,0.005367335337384317,0.0050729228986783415
52,0.22000228264973143,3.434524697589281,0.10382508545509962,0.047382952378281606,0.027954594549891392,0.02127053594476991,0.016122263039353074,0.012258972297826552,0.011227333351048781,0.009207882862437325,0.007577866433439989,0.0062257450470809455
53,0.2525959102340755,1.817315391675836,0.0548296705921891,0.020889418598517135,0.01298618175639337,0.008739576092751854,0.006617020681987177,0.006021041917989924,0.004260106740096929,0.004025093527490548,0.0032161639263849897,0.002282585223540784
54,0.0957831823630911,1.903030263703176,0.06357503085018375,0.030425877780569276,0.019277468477914866,0.0143143915763483,0.010535291988818737,0.008875672323324498,0.007664975608110754,0.006087396399379561,0.004067530843110781,0.004574926332429361
55,0.09250127004216781,3.486313610736032,0.1173607946942068,0.05712945834322092,0.03688301348540472,0.027611038416443644,0.02097580892428022,0.016911906672485176,0.014954438400634998,0.013393922063251363,0.011793327320844166,0.009385318784110372
56,0.2644945744982931,1.9248344241252164,0.05659203463457674,0.024010001796455835,0.014554239329870688,0.009126912743293374,0.006505071452658765,0.005722464555706172,0.004592773763204014,0.0033060023135000447,0.0027124256410707543,0.002889400655439116
57,0.1545603588488217,1.0186281915715694,0.03069891736066956,0.014937300444548024,0.008806757454192517,0.005767381207889146,0.003882752717132193,0.0045775281842205424,0.0031978193765825912,0.0023900423277859943,0.0023004349785043132,0.0015267367411962442
58,0.13959918392644372,2.4147722112690664,0.07780600727825727,0.03570496689592896,0.02294445824492766,0.01649921338990628,0.012765425938468584,0.009723326012676706,0.008059139008962853,0.006649328623888126,0.006589679809969058,0.0055557050229658065
59,0.27098032764722796,2.9555144086874856,0.08821293018882134,0.03841879206509208,0.023814902644418316,0.015956495092405258,0.011655330672289417,0.00909239752908135,0.006621744714862218,0.007531518836521877,0.0046183411517602396,0.004271439843708656
60,0.27144117985369554,2.2965341805178663,0.0670904217564312,0.030399516731943948,0.01724854338228387,0.011752476157747086,0.009374196320842541,0.006552533002004457,0.005826941422761066,0.004208020005756422,0.003739798418975629,0.0036239271456202887
61,0.11283341601294967,2.6289750819690223,0.08459488412515591,0.04028373974891036,0.02690628971970776,0.018872359086376734,0.014089232548271042,0.012623355470588876,0.009333482576902146,0.007711861227952162,0.007784472866921468,0.006721066815571649
62,0.29738328513067697,1.2583753645118783,0.035282747439815396,0.014399479884973957,0.00835928301298705,0.00634418874612009,0.004749341189217228,0.0029519978265795644,0.0022862543608772774,0.0019231464172800544,0.0016833989259556028,0.0012750107123995582
63,0.08081448923240679,3.009924872759248,0.10239954244356311,0.04816304481185032,0.030094361449231905,0.021758159681336188,0.017878140663790978,0.015622737864716234,0.012140745803645039,0.011573537469563598,0.010793845161256017,0.009544739449765156
64,0.12478216605260402,2.914814959808869,0.09503015682431479,0.04493112561181835,0.0276326237504135,0.021469825401068492,0.016053558884388613,0.01249014735902793,0.0103158959849813,0.010034976098861833,0.007749536282244024,0.006697674488462519
65,0.13094485784314852,1.0378573135296594,0.032101709803428136,0.014992696819495489,0.008982749000461168,0.006381492657163684,0.005401308156236396,0.004476733280405504,0.0028829357718375983,0.0033310447164360143,0.0026842822130246934,0.001798465729580471
66,0.25116415492463473,1.6787223716467468,0.0508309367460033,0.02066780361090537,0.012940109652405742,0.008711511243848316,0.006339967771292402,0.00476223923256696,0.004323274874774265,0.0034629452911875873,0.0024364226344250526,0.0024386922958255304
67,0.2152713239046281,3.425093543920498,0.10374702552464754,0.04665089522584627,0.030843577399571345,0.02313550100000359,0.015689637068637113,0.012867137269240367,0.01067618152795364,0.008839000148692221,0.008222159262617193,0.006895756058476986
68,0.09687909300972271,1.870893408916896,0.061554509195666844,0.02832165679686561,0.018491502729071976,0.013994636291034446,0.009749433467501012,0.008577477927877759,0.007892058554695356,0.006620671843027696,0.0054219017081232985,0.004157932288892794
69,0.12325223751515614,1.5411192927286135,0.04746654267812172,0.020988139805450275,0.015269932841609794,0.009473455237440035,0.008263452034762527,0.006785852792975909,0.005461529740124816,0.004438886922123346,0.003924268009752495,0.003769713956553555
70,0.10649225634831143,2.0790032434948618,0.06782880765993833,0.02997297842097496,0.020576652056999142,0.014843975541849649,0.011073007983428938,0.009353639647180608,0.007717975706228047,0.006428626152740211,0.005688752669166214,0.004995108567492702
71,0.11143808467410866,0.5482985217206211,0.017267125291390666,0.008589200094424956,0.004871142663382064,0.003486062352935985,0.00254110781748939,0.0021837545674600035,0.0016820904107778159,0.001424251287376119,0.0013651708777117455,0.0012795833722612144
72,0.12422471428133534,3.32046883915754,0.10246288341618588,0.052355053905458915,0.03198269128696451,0.024012605019500876,0.01779183253792769,0.014572112545059043,0.014196970803581245,0.01095144218860219,0.009302602046898116,0.009228700374661936
73,0.1410841137759436,1.308427110520022,0.04507628515582107,0.018480178754489974,0.011811536617859445,0.008299810137270136,0.007303575261201047,0.005531309229003882,0.004711641369033888,0.0033077912488121263,0.003173231284864089,0.003019091227923243
74,0.21245013272055324,1.7667131867591745,0.05258137213201807,0.02166998816575827,0.013866669329742724,0.010042247104453028,0.008007049769161468,0.0060250550352078675,0.004225405186864085,0.003145313451316958,0.00358089032533624,0.0028162540916974515
75,0.24362392524946147,1.6730515611988337,0.05018143130127458,0.021347458992910247,0.013183553505433675,0.008478728456164434,0.0062572944790287586,0.005406259322206799,0.004263955806197244,0.003145193134279068,0.0026372552102297752,0.0025510345763727965
76,0.08802372879873309,2.7329369761268634,0.09210371768684121,0.0424928021557671,0.029859480033559444,0.02087911840338697,0.01522174530955079,0.013330967041732722,0.011003542291847428,0.009897468936760138,0.008054896693661176,0.007620148376114115
77,0.2770405197308012,2.024398852029451,0.059081489540895434,0.0252814402665902,0.014255773188481322,0.010585093128531363,0.007049020961645456,0.0057139943825136544,0.0044651560916419905,0.004640876949435741,0.0031197780395945717,0.0027049411829078115
78,0.06758729436729215,1.2409144090038202,0.04241847694271712,0.01948145263138074,0.012186391803809524,0.009619390669902368,0.008641122051758937,0.00572018014072941,0.00575627304822027,0.0033442417136533512,0.004206333892924562,0.0032790706411716304
79,0.22274421109445292,1.026677415581851,0.030823897352606797,0.012355438272186757,0.0071318928520787755,0.005405524447437519,0.004028317196278761,0.003124041913493877,0.0023401755955352946,0.002062696933079231,0.0017704901455162776,0.0012368407445013138
80,0.1825101999398035,1.6285362257677052,0.04767253378384803,0.02123563877566369,0.013353715854366453,0.009726626730529776,0.006868699298855409,0.005889002998855092,0.005068934654079036,0.004573207266214032,0.003487894001965745,0.003107340021361983
81,0.10282988863188473,0.8846479888444908,0.02773715496455865,0.01235262672704614,0.009799451797989618,0.005822412747177823,0.003701272558547937,0.004527975367207668,0.0026797040011977678,0.0029634813723968976,0.0024973086765945314,0.0024814935337013574
82,0.2583740091589891,3.211266123894176,0.09500442124921954,0.041414758924999545,0.026194346041662927,0.01716738337002496,0.01300641041040186,0.010772852760223805,0.00878260504023133,0.0069659625435245605,0.006429693210020201,0.004925026192875865
83,0.13043387908316667,2.0503081768466025,0.06673490371687789,0.03033387948233107,0.018916812667515024,0.014102715413172474,0.010654703743978958,0.008098688068844392,0.006656591057770391,0.006256603198736154,0.004978537473032256,0.004125333518128773
84,0.15287565192544644,0.7515714471985387,0.025024279527255725,0.0113967068321438,0.0070382176284716855,0.004681269388507764,0.003381704638575409,0.002346925683948584,0.0020549579980427566,0.0020712230711809163,0.0017609569010510447,0.00101124885426705
85,0.0916838205601802,3.0250611588298026,0.10151325302831067,0.04829434585821931,0.030432593337510888,0.0228233576895077,0.01916776577960669,0.015207951940929457,0.011226382059063992,0.01131930425446109,0.009600017086523707,0.009755404608187366
86,0.22214245288100248,0.9577581306666292,0.030097778620127715,0.01204362580238305,0.006955747387826241,0.00502027829139677,0.004400673389768826,0.002668156869099761,0.0022905864603058666,0.0019018206583903585,0.0016243210225207322,0.0013162536711690857
87,0.06778267967246128,1.791154246193993,0.060115399226550514,0.028962115341383265,0.01819057228294722,0.01346755123899635,0.01084428022150727,0.010910861345704301,0.0083022938731889,0.006335928979182264,0.005467330721051541,0.004155234992737769
88,0.05258942558985667,2.4778069042893627,0.0897358712440426,0.04083035108815002,0.02626215223882181,0.019923905850827327,0.015951939585401517,0.013786455248426185,0.011112119197010084,0.008136157848198123,0.00875381237412648,0.007417461953367112
89,0.24068248783988644,2.9212799592657888,0.08667747189036011,0.04047521384087803,0.02441024439556363,0.01789423373488009,0.011915603989845917,0.009352337426506829,0.008027154830510603,0.006940325634296528,0.005555565495787619,0.004646429338804208
90,0.14291806541599777,2.126086044314495,0.06822564282320817,0.03020327573593335,0.020314685357859002,0.013957512041369594,0.010844196621426643,0.008186075232996822,0.0074604975300071605,0.005866707696312938,0.005307368483934494,0.004756934443315833
91,0.2840470147051909,2.270357732340461,0.06550835165186263,0.02928231509609851,0.015503670323584707,0.011242802103090862,0.00895004432463072,0.006811747585344879,0.005865805962347821,0.004431534452094864,0.003075389968701285,0.00341083880064799
92,0.2215107969104546,0.893164913924912,0.026667286572376877,0.01111365752063285,0.00657869180554528,0.004674100061912291,0.0032165193645931995,0.002406675899823282,0.0018209578590598313,0.0017791146629399144,0.0012890083349686393,0.0016121077018253656
93,0.29909140488567754,2.957225017866271,0.08690726418374649,0.03529077065482567,0.024237130129460244,0.015743919556612723,0.01136773653126594,0.008754829121504909,0.006122840183192186,0.0068550856494424646,0.0043219188330040435,0.00384362493619165
94,0.06724193127441301,2.696231969720743,0.08900426896778632,0.04398296506188137,0.030649013700851407,0.01960018909184309,0.016186201590997238,0.01321956751925038,0.011382900839988486,0.01032189218521521,0.009102052664363366,0.008632115676190944
95,0.22265169561736936,1.947880474114933,0.0595019412488592,0.026303974069628457,0.015848501895557053,0.011059432156823666,0.007618378567001968,0.007249785553298634,0.004212457140724782,0.004774556531952724,0.0031666934994207213,0.002206613168372134
96,0.2161011921194384,0.5581904552890693,0.017220522131436884,0.007861635582976954,0.004053823333044458,0.002893467054023378,0.0021278494139544517,0.0018484056205876809,0.0013717405121158866,0.0011380552477574188,0.0008272114325256301,0.0007382697952568182
97,0.08136227368891664,3.3241653091757826,0.10683382629111125,0.05494313982204512,0.03562158050037602,0.026118302289232655,0.020193995694312954,0.01654143071186404,0.014646392494381657,0.013047240136572073,0.01081296705210744,0.01092092574503778
98,0.1864581168226852,0.6971848278782063,0.022177038482834373,0.008628541619808975,0.005662690201547662,0.0035961313136402356,0.0028787888437562183,0.002208567346157553,0.001640983855650195,0.0014659866441558065,0.0016124225642968888,0.0011672436735340702
99,0.14660415843235508,2.3754139218068673,0.07411767897347521,0.03734132007542392,0.020687629773225573,0.015483994892244396,0.011489246284538686,0.009505006488451312,0.0076200794578193355,0.006035499907953814,0.006203416679968813,0.0052948510767546865
100,0.1910406446336908,1.5975754506233426,0.049213292951689934,0.020390153564660635,0.013149247114029693,0.009422441618442712,0.006767113896883759,0.0060139790746337775,0.004256408473600606,0.0035907951448770022,0.0030702392998453497,0.0030142705713876727
101,0.23392986658898784,0.7250027340384595,0.022669492878635334,0.009300885963080886,0.0052298480940624675,0.003987516763058356,0.0026459314481286187,0.0020631732945673377,0.0018895930869071628,0.0015116005101573709,0.0010532569437771712,0.0009718698885617828
102,0.14667074246530937,1.2637443831008772,0.039509770878074106,0.01698328979808018,0.011092916527868117,0.008944762369641316,0.00622096594310032,0.004595577604870618,0.0034786583686303224,0.002771853197168909,0.0031116642321816824,0.0020998533808976477
103,0.1782291873961791,1.4793293708216921,0.043705737956788025,0.021423886207435763,0.012591857033434316,0.008447856963452984,0.0060335229661765705,0.005701297539318268,0.0038160492378690788,0.003514953155014553,0.002694749340076413,0.002367619564025866
104,0.0783297724639747,1.9104812653306606,0.06517205532815569,0.033175497750759245,0.01997719571813119,0.014829174082949623,0.01080345745784632,0.009516036505411106,0.008401718078739767,0.006376663159226525,0.005106433054418029,0.005420037944633511
105,0.11315669748330102,2.552837061714121,0.08594191737324865,0.040038452575812886,0.024853286912346874,0.017260231595337787,0.013740458870703768,0.011876655197586348,0.009824863219185387,0.008595192513722271,0.006805444313665074,0.005994292784434575
106,0.06202488072621366,0.8128502621031201,0.02930446683015824,0.012136528864203676,0.008453452806216745,0.005746592010966797,0.004509639471782349,0.004434239657552301,0.0035149625249431614,0.0030435268952725973,0.002178892225230128,0.00204372249924109
107,0.174031484951073,1.5867896171691513,0.049388028360293275,0.020794082799466925,0.013802766383802782,0.01031707719722268,0.007381783952339944,0.005671301506936,0.004208155705279815,0.0035425327387902127,0.003228706061526807,0.002649698735993898
108,0.0724836849684259,1.613558042133688,0.052052947560211414,0.023658600312715005,0.01674515692203232,0.0126405947823446,0.010384116484044421,0.008585477450176864,0.006350590419739397,0.005494701937556496,0.005512248323755406,0.004368264878845379
109,0.08978642233214658,1.3191072854383183,0.0444119667179977,0.021374147611761707,0.01330861667689094,0.009292967782285009,0.008139784581032612,0.006515527835228434,0.004284381506292385,0.00448833619132804,0.004193362249895554,0.0031169269809470106
110,0.20031837001449532,3.319660372846579,0.09774214449250729,0.04742511409780636,0.028754459605426802,0.020344600155599326,0.015280406313757034,0.012082353644953992,0.011177925013330018,0.008784768939889897,0.007218594341050226,0.007352051676142238
111,0.28094935154295153,2.0035537684056552,0.05962138159320054,0.0232955777108412,0.014577632177840345,0.01087794688717411,0.006841155281064683,0.00611838097373655,0.004553160066346764,0.003934818061523971,0.002947923630074936,0.0023914416626921115
112,0.11231828003773052,1.766318561384122,0.05632460851793062,0.0254080764276464,0.016737335275966318,0.012154748138792793,0.01002418064621508,0.008087415787126167,0.005816822477157698,0.004093057131321224,0.005040065897138101,0.0042506505805655955
113,0.25477806321736746,1.2610880352798848,0.03659981575308686,0.014568509384311683,0.008779704041797646,0.007308135909261696,0.005113791952084321,0.003580047688963625,0.0024157136398541374,0.001984008018841554,0.002012871756911363,0.0015686705893559324
114,0.268903270796505,2.9697981196289027,0.08758391011385196,0.036345044683888446,0.02292518101999557,0.01655315487382747,0.012006954224458334,0.008956903205976096,0.007358805556839104,0.0067147402486724805,0.005384798191389818,0.004332547951051641
115,0.22990292227547254,0.8749182626762539,0.02592526738913527,0.010592551212551291,0.006723980505768099,0.00458479515424814,0.003118772149128202,0.002763125071617683,0.002101378417358348,0.0019824369508265275,0.0014160093289561312,0.0010096746049827966
116,0.26033765467434683,2.7835852205163327,0.08129135919580058,0.033916048848219166,0.023422715363324062,0.014171177360915376,0.010179009284599035,0.008314594940329574,0.006674551073800061,0.006438870336626831,0.004573654453165991,0.004347454032783272
117,0.08910419923314129,1.677405002064419,0.05805183366170899,0.02476207123657154,0.016711990613644253,0.012523824866912439,0.009254697404062696,0.007429823124428252,0.0070862103099316185,0.005697432609684037,0.00456567328208932,0.004557123563127123
118,0.05414605194574802,1.3296127802093454,0.043748502750221206,0.021630359881053846,0.013512308148124206,0.011021822076343795,0.008872404172510303,0.007199274512111141,0.005411903622764447,0.005064630243324499,0.004890893191658635,0.0043174540646541285
119,0.18466114196224098,2.4303527585557303,0.0768270200752931,0.03605097350988479,0.021944979898236287,0.014944681985747348,0.012104851797066173,0.008502564651045274,0.007469163945500188,0.006723799502655718,0.005235141373806922,0.0052218013826572885
120,0.11757419302061252,0.7471353376339964,0.02633449083071004,0.011885005838424048,0.006829552417469095,0.005121349073360342,0.0035341386336464886,0.0029845295674601055,0.0027262602634714195,0.0024190852626062736,0.001973504402427911,0.0012710324352248987
121,0.13957604424090675,1.5306027116205998,0.04597368342614992,0.02144413847617347,0.013565480010107482,0.008640400555540427,0.0076552389190717865,0.005422287209027832,0.0055010553210389475,0.004518419328715551,0.003326241523531701,0.0035452677415559455
122,0.21533841345896926,1.0161972959366574,0.02942522550073202,0.013576913222851584,0.007685739291036365,0.005263880421261376,0.003933356562287918,0.003371365358180584,0.0026867652112341164,0.002035330383265452,0.0019046611930734533,0.0013498483021270266
123,0.1726359310585474,1.4464025920137478,0.04452846176755004,0.018548203586538903,0.011967157293919388,0.008842004576348015,0.005860429565204507,0.005274873499170755,0.004314521511416932,0.0040532903295624045,0.003536535530002093,0.0024329523769816594
124,0.16115194722281945,2.9477274274076484,0.09693232333597053,0.043213269547287984,0.02691625110567683,0.020136672082697347,0.014977264004285153,0.012257615827991855,0.009276714068029181,0.008816882853041304,0.006918613157189496,0.006227468735441187
